N,P,K,temperature,humidity,ph,rainfall,label
67.16,24.56,28.32,30.66,91.31,6.2,1086.8,Jute
60.62,21.7,34.09,29.62,91.16,6.04,992.5,Jute
59.19,25.37,32.04,29.39,91.48,6.15,667.8,Jute
54.86,28.78,22.44,31.96,90.15,5.8,829.0,Jute
52.7,29.39,28.84,28.73,93.61,6.07,1195.1,Jute
58.37,29.73,27.05,28.32,92.29,6.11,973.9,Jute
56.88,17.73,29.36,31.64,93.91,6.26,1000.8,Jute
64.77,25.89,24.06,29.45,90.39,6.36,1026.0,Jute
57.94,20.7,24.34,29.99,88.96,6.41,972.7,Jute
61.4,26.05,26.31,29.15,89.41,6.23,878.4,Jute
53.78,29.46,30.48,28.15,89.44,6.11,1127.3,Jute
53.63,30.0,33.03,31.82,91.96,6.04,928.4,Jute
51.46,21.51,32.7,28.39,90.36,6.21,821.0,Jute
50.39,26.62,29.59,28.71,86.42,6.24,1298.5,Jute
73.98,21.4,28.74,30.09,90.13,6.0,1049.1,Jute
57.77,24.93,23.51,29.24,91.54,6.3,1074.7,Jute
64.79,26.0,28.3,30.99,92.93,6.24,965.7,Jute
62.89,28.93,32.79,28.82,90.13,6.19,684.5,Jute
66.54,27.12,28.46,28.26,90.76,6.33,857.7,Jute
56.95,23.72,32.9,30.99,90.04,6.1,687.0,Jute
65.98,28.24,33.64,31.06,88.61,5.99,932.4,Jute
58.41,20.48,26.42,30.46,89.23,6.13,1004.8,Jute
57.91,25.52,30.27,29.67,89.98,6.24,1029.0,Jute
50.67,21.44,28.8,31.49,89.98,5.98,1112.8,Jute
73.57,24.74,27.53,28.46,90.47,6.23,931.3,Jute
46.75,26.44,26.12,30.8,91.87,6.08,971.5,Jute
56.28,29.8,29.01,28.76,90.18,6.37,834.7,Jute
62.96,26.97,30.54,31.05,89.07,6.31,974.3,Jute
66.46,22.9,34.18,27.54,89.55,6.52,1118.7,Jute
58.64,23.37,27.65,28.57,87.19,6.13,997.6,Jute
54.69,21.36,34.82,28.49,90.17,6.32,1049.2,Jute
63.69,28.81,32.01,30.2,91.12,6.25,852.0,Jute
63.92,26.8,25.56,28.5,90.24,6.26,892.4,Jute
58.52,28.77,31.05,30.99,92.15,6.21,820.5,Jute
78.24,21.87,27.74,32.09,90.34,6.33,1053.9,Jute
64.48,30.0,29.73,31.19,92.98,6.31,1129.0,Jute
55.42,23.74,28.02,29.8,88.37,6.23,957.8,Jute
67.83,26.57,31.27,30.99,88.35,6.21,963.3,Jute
65.17,24.36,29.44,30.33,87.92,6.31,780.9,Jute
67.95,27.99,24.35,30.3,87.43,6.31,999.9,Jute
62.65,25.69,35.0,30.32,88.29,6.34,1087.5,Jute
47.67,26.31,30.93,29.05,90.19,6.21,1131.8,Jute
54.27,26.76,34.37,30.43,87.71,6.29,1130.1,Jute
66.95,27.45,33.6,29.94,93.54,6.15,955.9,Jute
71.93,25.1,26.9,30.32,87.98,6.17,907.5,Jute
66.84,22.38,33.89,29.77,86.48,6.2,1168.8,Jute
64.08,26.1,31.77,29.03,90.96,6.02,1037.3,Jute
55.44,25.3,29.93,30.62,90.55,6.18,1203.5,Jute
62.22,25.73,30.4,27.15,93.45,6.28,1057.3,Jute
49.52,30.0,28.14,29.1,88.51,6.16,743.9,Jute
53.81,28.97,30.85,29.05,89.87,6.23,1112.4,Jute
66.51,20.13,29.45,30.52,90.33,6.07,631.7,Jute
56.23,27.35,29.45,29.32,89.27,6.3,1276.1,Jute
68.16,25.91,30.72,29.12,94.2,6.19,1059.3,Jute
57.82,25.63,24.99,31.42,89.52,6.35,963.1,Jute
60.68,28.87,31.75,31.98,89.9,6.26,878.3,Jute
57.34,30.0,30.35,30.01,90.8,6.34,1264.8,Jute
68.51,22.23,30.41,30.82,89.12,6.45,1221.6,Jute
72.4,26.42,28.54,30.29,91.3,6.26,1029.8,Jute
71.18,23.01,26.05,28.31,87.99,6.41,1002.3,Jute
61.24,16.29,30.42,32.12,87.81,6.03,823.2,Jute
56.73,25.69,33.87,32.23,91.08,6.28,976.6,Jute
59.88,24.28,28.29,32.02,89.59,6.08,953.6,Jute
60.41,22.68,28.7,29.22,89.09,6.28,1008.0,Jute
61.97,22.65,32.63,30.5,92.71,6.04,741.9,Jute
64.95,27.67,32.88,30.08,90.82,6.19,904.8,Jute
63.24,29.62,35.0,31.41,92.63,6.09,807.1,Jute
59.57,20.24,29.49,30.25,88.52,6.43,1030.7,Jute
67.3,30.0,32.03,28.16,90.37,6.05,968.7,Jute
67.86,27.11,29.04,30.67,90.11,6.1,789.1,Jute
56.01,25.53,27.24,29.29,88.16,6.16,942.8,Jute
56.7,27.7,34.73,29.03,92.17,6.15,1124.2,Jute
62.06,25.36,32.59,29.73,91.37,6.26,1046.2,Jute
65.41,22.4,33.02,31.33,89.6,5.98,1180.8,Jute
55.46,26.59,30.87,30.38,90.39,6.37,1227.4,Jute
61.33,25.12,28.75,29.94,91.04,6.32,1372.7,Jute
65.62,24.1,34.11,31.71,92.52,6.17,1141.2,Jute
63.24,22.68,29.4,26.72,91.62,5.88,1058.0,Jute
53.5,22.46,27.09,28.13,89.62,6.06,907.5,Jute
56.43,22.33,31.02,29.93,91.53,5.99,1140.1,Jute
60.2,30.0,26.58,29.82,90.04,6.18,962.2,Jute
60.96,22.83,32.2,28.77,89.33,6.2,627.4,Jute
64.98,24.74,33.13,30.15,93.05,6.11,1063.1,Jute
22.73,46.61,51.12,26.33,71.81,6.49,496.1,Groundnut
35.53,60.6,46.1,27.13,70.91,6.48,405.0,Groundnut
36.29,59.17,40.68,26.65,72.27,6.48,420.5,Groundnut
20.0,46.2,47.4,25.11,74.05,6.59,488.2,Groundnut
30.49,68.02,35.72,26.23,68.92,6.45,495.9,Groundnut
25.71,59.84,43.44,24.4,71.0,6.51,602.1,Groundnut
31.03,57.31,49.9,25.81,69.49,6.38,567.5,Groundnut
35.71,65.3,56.9,26.44,68.73,6.5,314.3,Groundnut
32.16,59.34,47.99,26.03,69.69,6.48,442.1,Groundnut
31.25,61.92,47.2,24.37,66.24,6.48,574.2,Groundnut
32.07,74.01,43.78,26.07,65.66,6.54,440.2,Groundnut
26.5,71.34,54.62,24.97,70.24,6.47,362.8,Groundnut
32.39,52.52,52.96,25.71,74.47,6.52,569.7,Groundnut
30.97,58.23,49.5,25.98,70.07,6.54,478.6,Groundnut
30.71,68.61,36.87,26.11,73.83,6.51,494.2,Groundnut
33.17,49.87,45.12,25.36,68.62,6.43,470.4,Groundnut
29.78,62.15,42.28,26.45,68.85,6.47,447.9,Groundnut
26.72,54.66,38.86,25.78,68.24,6.36,406.4,Groundnut
33.98,62.38,51.74,26.3,69.37,6.67,570.9,Groundnut
31.93,56.15,34.2,25.97,70.69,6.43,370.6,Groundnut
26.53,70.54,50.53,25.39,69.69,6.69,454.5,Groundnut
28.22,59.96,38.79,27.08,72.11,6.46,416.2,Groundnut
22.86,62.52,48.28,25.29,71.26,6.42,438.7,Groundnut
40.0,56.51,50.16,26.09,67.46,6.4,524.2,Groundnut
28.93,61.8,31.37,25.94,76.13,6.45,438.8,Groundnut
20.0,52.04,40.9,26.81,69.92,6.47,417.0,Groundnut
29.34,65.35,36.74,25.8,73.01,6.51,547.8,Groundnut
30.92,57.31,47.58,25.15,72.35,6.51,268.2,Groundnut
32.21,71.33,40.18,25.72,65.8,6.57,507.6,Groundnut
27.05,55.96,54.24,25.66,69.55,6.59,343.0,Groundnut
34.03,63.92,41.86,25.25,67.33,6.36,428.3,Groundnut
31.28,65.58,50.72,26.06,70.76,6.6,499.1,Groundnut
31.8,54.33,44.87,25.76,72.33,6.4,459.7,Groundnut
31.0,46.21,44.88,26.35,70.94,6.47,464.9,Groundnut
27.84,50.27,38.48,26.01,70.93,6.47,502.6,Groundnut
29.2,56.04,39.45,25.51,71.72,6.53,462.4,Groundnut
40.0,41.88,32.83,25.5,70.48,6.42,388.3,Groundnut
22.18,62.04,46.3,28.08,68.27,6.51,359.1,Groundnut
30.39,54.75,44.04,25.27,69.73,6.55,441.9,Groundnut
34.81,70.51,45.91,25.85,69.39,6.58,390.8,Groundnut
24.62,71.02,47.86,26.95,70.12,6.53,251.1,Groundnut
23.25,75.97,46.44,25.59,68.6,6.41,374.7,Groundnut
26.34,63.67,51.51,23.88,71.43,6.57,455.7,Groundnut
31.45,55.74,49.59,25.5,68.75,6.46,573.4,Groundnut
24.81,72.17,36.29,26.09,69.46,6.54,459.8,Groundnut
36.96,58.11,42.86,24.2,74.12,6.6,488.6,Groundnut
32.94,72.19,58.05,26.72,68.85,6.51,456.9,Groundnut
33.82,64.94,33.63,25.46,73.5,6.56,453.5,Groundnut
29.7,71.39,56.03,26.73,68.96,6.72,593.5,Groundnut
32.37,69.38,38.36,26.19,65.08,6.55,431.2,Groundnut
33.27,74.65,36.38,25.75,74.12,6.33,387.9,Groundnut
24.51,58.91,52.72,26.08,71.73,6.51,487.6,Groundnut
25.79,49.1,44.88,25.78,67.74,6.47,539.1,Groundnut
31.99,73.33,47.05,26.76,70.18,6.53,406.6,Groundnut
29.5,76.75,50.54,27.92,69.57,6.63,448.1,Groundnut
30.79,58.07,45.99,25.91,67.66,6.44,388.0,Groundnut
24.64,43.87,43.07,26.27,67.17,6.49,414.0,Groundnut
33.49,52.03,44.29,25.89,66.95,6.76,455.6,Groundnut
31.01,54.53,48.06,26.5,67.64,6.56,424.2,Groundnut
31.62,69.43,53.8,24.53,71.15,6.59,370.0,Groundnut
30.76,49.35,39.91,26.31,72.52,6.45,345.7,Groundnut
26.07,59.19,41.98,26.79,71.72,6.62,413.0,Groundnut
34.71,40.49,43.93,25.32,71.62,6.39,474.7,Groundnut
36.53,65.46,53.54,25.28,71.0,6.59,512.4,Groundnut
28.57,63.65,47.97,25.47,68.72,6.47,413.2,Groundnut
29.88,64.37,42.03,25.07,68.56,6.49,437.4,Groundnut
28.24,49.36,42.55,24.32,68.41,6.45,470.5,Groundnut
25.29,63.54,40.7,26.27,69.63,6.57,437.0,Groundnut
25.15,56.14,37.47,26.14,68.54,6.45,436.4,Groundnut
29.26,57.66,50.48,25.74,70.62,6.53,429.2,Groundnut
32.07,57.82,40.48,24.85,69.5,6.49,514.9,Groundnut
34.1,43.72,32.17,24.54,70.38,6.6,380.0,Groundnut
34.46,67.47,44.82,26.85,72.25,6.46,456.9,Groundnut
30.12,50.29,39.02,26.05,69.98,6.45,433.4,Groundnut
27.89,65.35,45.29,25.67,74.16,6.39,399.9,Groundnut
30.4,57.13,39.96,25.79,66.72,6.5,417.1,Groundnut
22.13,63.37,36.74,24.66,70.39,6.42,558.9,Groundnut
36.03,48.7,50.09,26.41,68.26,6.43,492.3,Groundnut
29.39,54.34,35.11,26.68,68.55,6.45,534.0,Groundnut
32.23,49.23,36.77,25.14,68.97,6.73,540.5,Groundnut
23.75,59.2,46.4,25.04,71.45,6.5,388.4,Groundnut
29.15,58.74,47.77,26.36,65.94,6.55,545.6,Groundnut
30.72,54.8,45.0,27.38,68.2,6.59,463.5,Groundnut
36.35,68.26,32.28,25.77,68.85,6.6,503.4,Groundnut
25.26,78.56,45.36,25.5,67.03,6.48,350.3,Groundnut
31.39,56.25,40.63,25.27,69.03,6.59,524.3,Groundnut
33.01,56.37,50.87,26.4,70.92,6.52,482.6,Groundnut
33.58,58.16,48.01,25.78,68.12,6.52,414.6,Groundnut
27.62,56.04,46.1,24.58,70.66,6.44,438.5,Groundnut
26.96,66.39,37.03,25.38,68.61,6.41,592.3,Groundnut
25.66,73.25,43.34,25.5,70.27,6.45,442.5,Groundnut
24.23,54.33,45.94,26.31,74.7,6.45,622.7,Groundnut
33.89,52.83,35.89,26.78,68.22,6.4,334.8,Groundnut
33.58,66.53,54.01,25.6,69.24,6.45,506.6,Groundnut
24.28,52.07,43.76,24.86,71.73,6.42,686.3,Groundnut
32.43,64.18,37.62,26.22,67.49,6.45,531.2,Groundnut
35.87,76.32,51.52,25.01,68.75,6.51,472.1,Groundnut
27.48,68.94,58.41,26.42,70.49,6.36,626.7,Groundnut
33.22,58.14,42.79,26.82,65.42,6.43,592.6,Groundnut
30.0,65.83,50.95,25.03,72.01,6.55,327.1,Groundnut
89.5,42.91,33.23,19.8,59.11,6.74,326.8,Rapeseed_Mustard
80.54,44.06,34.65,19.05,61.44,6.81,247.6,Rapeseed_Mustard
84.09,41.62,31.59,20.32,56.32,6.98,201.4,Rapeseed_Mustard
84.32,37.09,37.63,15.45,59.01,6.72,267.6,Rapeseed_Mustard
92.06,41.24,33.04,20.68,59.94,6.6,268.2,Rapeseed_Mustard
79.79,37.4,31.77,14.95,61.15,6.85,284.0,Rapeseed_Mustard
88.63,35.86,33.59,17.29,61.21,6.86,289.1,Rapeseed_Mustard
75.17,35.89,34.96,16.35,59.34,6.85,287.8,Rapeseed_Mustard
81.42,44.07,40.05,23.14,59.29,6.62,310.2,Rapeseed_Mustard
87.93,43.84,37.39,17.76,53.91,7.02,181.1,Rapeseed_Mustard
73.39,43.47,36.19,18.36,57.34,6.83,271.8,Rapeseed_Mustard
71.68,46.94,33.25,17.88,60.62,6.79,310.2,Rapeseed_Mustard
83.41,40.63,36.14,21.27,59.74,6.93,283.5,Rapeseed_Mustard
84.71,41.92,32.41,18.98,61.44,6.92,233.7,Rapeseed_Mustard
77.5,33.14,37.39,17.8,63.72,6.74,264.2,Rapeseed_Mustard
74.41,41.93,36.13,18.95,59.44,6.87,221.2,Rapeseed_Mustard
74.15,34.7,37.09,18.71,63.79,6.81,236.6,Rapeseed_Mustard
76.03,42.0,38.51,17.05,63.77,6.8,311.7,Rapeseed_Mustard
88.58,37.79,35.36,18.19,59.73,6.66,329.8,Rapeseed_Mustard
61.59,39.53,33.94,20.23,58.31,6.67,332.0,Rapeseed_Mustard
72.21,38.4,37.71,20.14,62.03,7.01,233.0,Rapeseed_Mustard
66.98,37.76,33.61,16.56,63.13,6.8,215.4,Rapeseed_Mustard
66.64,41.81,35.14,19.55,61.58,6.69,239.8,Rapeseed_Mustard
81.64,47.91,40.16,16.11,56.2,6.81,288.3,Rapeseed_Mustard
76.69,35.24,27.86,13.69,57.47,6.84,234.3,Rapeseed_Mustard
75.54,42.85,33.5,14.51,62.3,6.96,300.8,Rapeseed_Mustard
82.67,40.67,31.13,17.69,60.73,6.82,317.8,Rapeseed_Mustard
83.39,44.95,32.62,18.91,62.52,6.67,209.0,Rapeseed_Mustard
73.38,41.24,35.94,16.77,59.21,6.96,229.6,Rapeseed_Mustard
89.21,45.39,32.58,17.71,63.7,6.9,343.4,Rapeseed_Mustard
78.17,35.73,35.25,19.75,56.53,6.52,317.9,Rapeseed_Mustard
80.41,41.9,30.82,14.16,57.7,7.1,235.8,Rapeseed_Mustard
86.62,41.69,34.55,13.52,58.68,6.66,210.1,Rapeseed_Mustard
68.5,40.5,36.01,17.12,61.04,6.82,285.7,Rapeseed_Mustard
85.76,39.8,32.81,19.0,63.59,6.95,284.0,Rapeseed_Mustard
83.85,38.25,39.62,18.99,57.74,6.94,341.3,Rapeseed_Mustard
83.11,41.6,33.39,14.4,57.39,6.63,292.5,Rapeseed_Mustard
78.79,39.36,32.98,18.27,60.68,6.83,197.9,Rapeseed_Mustard
81.33,33.79,31.0,19.66,61.74,6.73,299.6,Rapeseed_Mustard
72.06,44.28,25.0,17.31,58.09,6.84,366.0,Rapeseed_Mustard
76.01,41.6,36.52,15.61,61.88,6.71,277.3,Rapeseed_Mustard
78.96,46.28,39.56,15.63,57.3,6.83,197.1,Rapeseed_Mustard
80.2,44.92,38.09,19.42,58.38,6.88,374.3,Rapeseed_Mustard
74.92,36.89,31.25,14.39,62.97,6.77,278.9,Rapeseed_Mustard
88.52,45.35,33.27,18.34,57.83,6.86,207.1,Rapeseed_Mustard
84.29,40.35,30.03,18.59,64.04,6.89,287.0,Rapeseed_Mustard
93.39,35.84,25.34,16.89,60.24,6.87,283.7,Rapeseed_Mustard
74.83,36.69,36.44,19.03,56.2,6.74,312.8,Rapeseed_Mustard
91.32,39.04,29.73,17.45,61.42,6.99,290.2,Rapeseed_Mustard
73.01,45.34,38.78,19.19,58.3,6.82,229.2,Rapeseed_Mustard
81.65,45.62,42.25,16.29,60.66,6.55,169.8,Rapeseed_Mustard
63.92,40.62,36.99,17.78,59.21,6.58,266.1,Rapeseed_Mustard
93.88,34.38,30.72,16.4,57.48,6.66,324.0,Rapeseed_Mustard
79.71,41.68,32.23,17.63,56.11,6.96,240.9,Rapeseed_Mustard
71.92,38.1,33.76,17.84,59.89,6.58,260.2,Rapeseed_Mustard
82.06,32.91,35.93,18.86,57.63,6.94,224.6,Rapeseed_Mustard
81.01,42.03,34.34,17.26,63.32,6.99,209.3,Rapeseed_Mustard
91.74,44.16,29.83,19.96,60.4,6.74,235.2,Rapeseed_Mustard
86.5,34.69,29.1,21.44,62.18,6.71,256.7,Rapeseed_Mustard
82.85,44.72,33.34,18.87,55.94,6.71,289.3,Rapeseed_Mustard
75.96,41.48,33.74,16.34,62.49,6.97,257.4,Rapeseed_Mustard
78.92,39.32,32.38,19.32,59.79,6.76,212.8,Rapeseed_Mustard
76.07,42.65,34.3,17.96,58.29,6.95,254.5,Rapeseed_Mustard
74.16,43.39,36.43,15.81,60.25,6.76,299.5,Rapeseed_Mustard
90.75,42.97,25.83,19.55,54.68,6.76,266.5,Rapeseed_Mustard
76.05,41.85,34.48,17.55,63.66,6.88,267.7,Rapeseed_Mustard
78.54,37.17,45.0,17.07,59.67,6.63,248.7,Rapeseed_Mustard
74.76,47.48,38.12,18.48,65.79,6.74,289.0,Rapeseed_Mustard
89.63,37.52,39.76,16.87,55.64,6.7,263.9,Rapeseed_Mustard
90.41,41.47,37.74,13.24,60.63,6.94,249.2,Rapeseed_Mustard
95.72,39.22,31.82,21.39,59.23,6.94,314.6,Rapeseed_Mustard
84.85,43.37,35.89,18.98,61.33,6.85,214.3,Rapeseed_Mustard
81.51,37.85,38.21,16.96,59.65,6.9,255.3,Rapeseed_Mustard
87.01,39.84,35.34,17.65,53.48,6.88,225.8,Rapeseed_Mustard
81.08,50.0,31.13,17.09,59.4,6.7,324.1,Rapeseed_Mustard
84.35,39.01,26.47,19.46,62.33,6.63,245.2,Rapeseed_Mustard
72.69,41.12,35.74,16.5,57.54,6.87,275.3,Rapeseed_Mustard
76.99,37.38,34.81,16.99,62.98,6.78,257.4,Rapeseed_Mustard
73.89,37.72,37.35,15.05,65.32,6.87,301.6,Rapeseed_Mustard
79.33,38.26,42.03,19.86,59.53,7.02,277.4,Rapeseed_Mustard
88.76,47.91,26.31,22.18,62.46,6.84,291.7,Rapeseed_Mustard
89.56,35.62,37.61,17.25,56.1,6.58,235.6,Rapeseed_Mustard
86.88,47.22,36.96,18.78,58.24,6.69,278.5,Rapeseed_Mustard
80.09,39.2,44.97,19.03,57.66,6.81,380.6,Rapeseed_Mustard
84.63,38.86,32.23,19.06,61.32,6.68,315.3,Rapeseed_Mustard
73.55,36.85,31.72,17.69,58.86,6.58,272.3,Rapeseed_Mustard
76.06,43.28,36.26,18.7,59.1,6.84,234.3,Rapeseed_Mustard
88.55,37.96,37.6,13.85,58.96,6.57,274.6,Rapeseed_Mustard
83.26,40.08,29.99,20.34,56.77,6.82,290.4,Rapeseed_Mustard
68.78,44.34,37.98,18.13,59.65,6.73,272.2,Rapeseed_Mustard
80.69,41.57,34.01,18.72,61.4,6.69,321.9,Rapeseed_Mustard
78.42,33.62,32.88,19.51,61.75,6.65,332.8,Rapeseed_Mustard
87.03,43.43,27.33,15.5,57.65,6.76,228.0,Rapeseed_Mustard
82.64,41.36,42.77,18.81,61.34,7.02,236.7,Rapeseed_Mustard
85.81,40.34,33.43,18.47,56.01,6.96,316.5,Rapeseed_Mustard
81.46,39.97,36.48,16.51,56.5,6.86,232.5,Rapeseed_Mustard
88.35,49.11,31.52,17.39,61.16,7.0,270.2,Rapeseed_Mustard
90.38,44.27,38.07,19.25,60.15,6.81,236.8,Rapeseed_Mustard
74.25,41.8,34.7,18.48,62.77,6.92,295.3,Rapeseed_Mustard
75.41,42.44,34.34,16.92,61.85,6.69,241.4,Rapeseed_Mustard
37.53,62.76,36.36,24.0,63.07,7.28,305.7,Gram
30.9,64.88,37.17,20.74,58.78,7.11,336.1,Gram
28.9,63.18,32.96,25.13,61.95,6.9,264.1,Gram
40.0,56.23,35.1,19.56,61.34,7.2,251.3,Gram
35.43,62.9,34.8,23.62,59.66,7.23,294.1,Gram
24.86,57.97,41.99,20.87,58.09,6.96,265.3,Gram
32.6,57.53,41.73,23.06,61.14,6.88,269.4,Gram
31.37,62.84,35.49,19.9,54.22,7.04,241.8,Gram
34.57,62.62,35.91,22.03,55.9,7.1,298.3,Gram
26.05,59.46,38.66,23.44,57.67,6.92,206.8,Gram
32.32,53.67,38.11,24.25,60.63,6.92,309.9,Gram
25.52,68.42,39.75,21.14,60.09,6.96,309.7,Gram
25.21,44.48,36.18,20.21,59.9,6.93,255.9,Gram
27.5,66.96,34.51,22.54,60.13,6.91,309.9,Gram
29.07,65.67,32.69,23.36,61.27,7.0,253.0,Gram
27.44,53.59,30.7,22.56,59.53,6.95,247.3,Gram
30.44,44.52,36.94,18.47,57.86,7.11,210.7,Gram
23.87,54.28,37.76,19.06,58.08,6.68,175.0,Gram
34.06,60.68,31.37,20.72,58.49,6.92,260.2,Gram
24.24,65.33,30.82,21.87,60.73,7.13,334.1,Gram
36.52,72.92,39.21,23.35,61.22,7.03,267.6,Gram
24.43,55.38,41.84,19.95,61.22,7.05,231.3,Gram
26.89,60.43,32.48,24.79,60.44,6.9,336.2,Gram
39.96,59.56,30.52,24.05,58.86,7.08,308.3,Gram
32.09,53.2,31.52,21.33,61.02,6.85,184.3,Gram
34.07,53.7,41.84,23.12,60.64,6.96,231.7,Gram
27.55,53.43,32.58,22.89,61.03,6.94,156.3,Gram
31.14,49.37,37.25,23.03,60.33,6.84,232.2,Gram
24.46,67.02,42.0,24.02,59.38,7.06,189.4,Gram
23.63,53.66,37.1,21.57,59.13,7.18,279.9,Gram
27.12,59.81,43.31,22.07,61.22,7.28,305.3,Gram
27.99,59.94,32.07,21.11,60.62,6.89,263.7,Gram
27.52,46.24,41.91,21.23,62.3,6.87,232.8,Gram
29.26,70.68,33.87,23.44,57.03,7.01,299.3,Gram
28.88,67.34,34.02,22.35,58.87,6.9,174.6,Gram
36.88,59.88,36.74,22.58,58.42,6.72,357.1,Gram
25.31,58.25,35.58,24.24,56.68,7.16,334.3,Gram
33.99,56.67,26.99,23.43,55.95,6.79,301.0,Gram
34.36,65.08,28.97,21.59,60.16,6.9,318.1,Gram
33.05,55.19,32.5,22.92,60.69,7.08,311.6,Gram
24.06,66.97,30.01,22.42,57.97,7.11,263.7,Gram
36.09,66.65,28.65,22.59,62.36,6.99,374.9,Gram
29.57,58.53,32.68,20.45,61.48,7.08,249.7,Gram
37.16,69.43,39.28,18.29,62.14,6.79,259.1,Gram
34.29,65.81,42.41,22.3,58.06,7.15,269.5,Gram
25.75,66.52,34.9,21.17,57.76,7.11,261.7,Gram
33.02,47.11,29.12,20.13,62.66,6.98,266.7,Gram
32.62,55.73,29.29,21.35,56.33,7.08,294.5,Gram
30.78,57.09,37.54,27.11,55.57,7.04,300.1,Gram
30.86,55.04,32.68,20.63,61.42,7.09,278.4,Gram
29.78,63.06,33.52,21.09,62.69,6.7,238.7,Gram
30.57,70.51,29.52,21.94,54.52,7.06,306.6,Gram
33.45,65.44,32.83,25.06,59.86,6.99,330.2,Gram
30.74,60.27,36.07,21.82,63.75,7.07,231.9,Gram
30.43,69.1,28.38,22.57,60.75,6.85,304.7,Gram
34.15,57.6,43.33,19.95,58.37,7.07,346.8,Gram
28.21,72.12,38.18,20.33,55.5,6.88,293.0,Gram
24.71,62.4,33.03,24.96,62.21,6.73,292.6,Gram
28.51,80.0,35.39,19.54,55.1,7.17,219.7,Gram
20.0,55.0,33.84,24.47,61.04,6.97,255.5,Gram
34.24,54.07,37.74,24.04,65.59,7.28,302.5,Gram
26.78,60.19,29.17,23.52,61.92,7.02,243.0,Gram
35.65,68.03,39.35,23.06,57.5,6.93,263.0,Gram
30.76,48.09,38.12,22.93,56.93,6.84,261.1,Gram
30.92,54.45,35.65,21.59,58.72,7.11,269.0,Gram
29.49,43.89,38.35,20.99,60.19,6.9,325.3,Gram
31.2,62.15,35.56,23.48,61.58,6.99,177.7,Gram
28.72,59.9,36.65,21.11,59.97,6.91,285.2,Gram
33.64,74.18,39.09,21.29,63.05,7.05,259.5,Gram
27.8,75.85,33.32,22.44,61.42,6.93,318.2,Gram
28.63,59.15,34.91,22.82,60.99,7.04,264.3,Gram
22.37,52.59,32.24,18.43,55.61,7.23,237.0,Gram
26.27,58.66,36.96,22.87,60.1,6.95,305.0,Gram
25.34,49.68,37.2,22.29,58.49,6.89,241.4,Gram
30.14,62.31,36.99,20.64,54.09,6.97,254.3,Gram
28.63,46.26,31.8,22.21,60.09,6.93,305.1,Gram
29.0,59.13,29.63,20.59,59.33,7.25,268.1,Gram
27.02,53.61,28.36,19.16,60.29,6.85,273.8,Gram
31.33,66.5,32.41,19.93,60.47,6.98,321.9,Gram
29.22,58.76,37.54,21.27,61.45,6.99,238.8,Gram
25.11,64.53,37.45,20.9,54.09,7.1,348.7,Gram
22.9,64.75,27.66,20.94,58.64,6.98,327.8,Gram
31.93,57.1,33.86,17.04,63.85,7.06,250.8,Gram
30.22,65.51,32.44,23.83,63.78,7.02,210.8,Gram
28.63,61.0,38.05,21.09,61.9,6.95,248.9,Gram
25.52,53.93,29.52,23.73,58.85,6.94,249.1,Gram
31.21,49.27,30.53,25.17,58.55,7.05,347.7,Gram
28.76,57.74,39.17,19.08,59.86,7.06,182.3,Gram
31.88,65.0,31.5,19.34,62.07,6.96,167.0,Gram
33.98,66.64,36.97,22.05,57.73,6.92,285.0,Gram
25.81,61.97,42.13,20.42,61.27,7.0,248.4,Gram
26.36,64.41,35.42,25.25,60.27,7.03,328.9,Gram
23.3,70.57,37.01,21.4,56.57,6.83,272.2,Gram
33.49,53.57,33.87,21.82,54.75,6.84,297.0,Gram
25.86,62.79,39.82,22.62,56.61,6.96,306.5,Gram
33.2,67.03,35.83,21.54,56.11,7.04,251.6,Gram
28.45,60.21,32.64,25.16,60.75,6.85,279.4,Gram
23.63,63.86,34.84,23.62,60.85,7.03,285.2,Gram
31.71,64.77,37.38,21.84,57.37,7.18,351.8,Gram
28.88,56.14,37.64,22.62,56.29,6.83,316.6,Gram
34.63,55.03,44.67,25.5,67.96,6.94,533.4,Tur_Arhar
38.58,51.77,37.45,24.26,71.15,6.93,539.7,Tur_Arhar
38.4,40.0,40.71,25.3,68.8,6.83,340.7,Tur_Arhar
39.54,62.62,38.48,25.32,72.64,7.09,566.5,Tur_Arhar
38.59,64.47,40.58,22.45,75.32,7.08,480.9,Tur_Arhar
32.86,57.86,39.33,26.98,66.9,7.01,538.0,Tur_Arhar
41.58,50.93,42.58,22.64,67.93,6.91,622.8,Tur_Arhar
29.64,60.71,35.27,23.73,70.64,6.98,481.2,Tur_Arhar
41.39,55.8,36.47,25.13,72.39,6.93,691.0,Tur_Arhar
30.84,50.24,33.64,24.58,66.99,7.1,696.3,Tur_Arhar
34.23,55.13,39.05,23.84,67.86,6.96,379.4,Tur_Arhar
39.22,63.23,38.78,25.7,69.41,7.03,406.4,Tur_Arhar
32.19,63.83,34.88,24.7,70.42,7.07,523.4,Tur_Arhar
32.3,59.82,41.97,25.59,70.85,7.04,466.2,Tur_Arhar
36.83,55.93,41.34,24.2,68.6,7.06,515.0,Tur_Arhar
36.84,49.36,45.29,25.59,71.11,6.94,634.0,Tur_Arhar
35.29,57.03,41.31,26.25,71.0,6.87,512.2,Tur_Arhar
36.6,64.78,37.92,26.75,69.18,6.95,452.0,Tur_Arhar
