location,crop_type,growth_stage,soil_moisture_pct,ndvi,canopy_cover_pct,weed_density_plants_per_m2,recommended_action,herbicide,dosage_ml_per_ha,manual_removal_required,image_path,day_of_year,month,week_of_year,season,day_sin,day_cos,month_sin,month_cos,competition_index,weed_favorability,crop_competition_strength,soil_moisture_pct_x_ndvi,soil_moisture_pct_x_canopy_cover_pct,soil_moisture_pct_x_weed_density_plants_per_m2,soil_moisture_pct_x_dosage_ml_per_ha,soil_moisture_pct_x_day_of_year,soil_moisture_pct_x_month,soil_moisture_pct_x_week_of_year,soil_moisture_pct_x_day_sin,soil_moisture_pct_x_day_cos,soil_moisture_pct_x_month_sin,soil_moisture_pct_x_month_cos,soil_moisture_pct_x_competition_index,soil_moisture_pct_x_weed_favorability,soil_moisture_pct_x_crop_competition_strength,ndvi_x_canopy_cover_pct,ndvi_x_weed_density_plants_per_m2,ndvi_x_dosage_ml_per_ha,ndvi_x_day_of_year,ndvi_x_month,ndvi_x_week_of_year,soil_moisture_pct_squared,soil_moisture_pct_sqrt,ndvi_squared,ndvi_sqrt,canopy_cover_pct_squared,canopy_cover_pct_sqrt,weed_density_plants_per_m2_squared,weed_density_plants_per_m2_sqrt,dosage_ml_per_ha_squared,dosage_ml_per_ha_sqrt,dominant_weed_species
26,3,1,36.6,0.267,5.4,29.7,0,3,200.0,1,137,131.0,5.0,19.0,1,0.7748840413670407,-0.6321034111873487,0.49999999999999994,-0.8660254037844387,4.640625,34.6236,0.4,9.772200000000002,197.64000000000001,1087.02,7320.0,4794.6,183.0,695.4,28.360755914033692,-23.134984849456963,18.299999999999997,-31.69652977851046,169.846875,1267.22376,14.64,1.4418000000000002,7.9299,53.400000000000006,34.977000000000004,1.335,5.073,1339.5600000000002,6.04979338490167,0.071289,0.5167204273105526,29.160000000000004,2.32379000772445,882.0899999999999,5.449770637375485,40000.0,14.142135623730951,Amaranthus
15,1,1,8.6,0.396,35.0,92.4,0,4,300.0,2,138,307.0,11.0,44.0,0,-0.8406184056344783,0.5416278206559811,-0.5000000000000004,0.8660254037844384,2.566666666666667,5.59,0.6,3.4056,301.0,794.64,2580.0,2640.2,94.6,378.4,-7.229318288456513,4.657999257641437,-4.300000000000003,7.44781847254617,22.073333333333334,48.074,5.159999999999999,13.860000000000001,36.5904,118.80000000000001,121.572,4.356,17.424,73.96,2.932575659723036,0.156816,0.6292853089020909,1225.0,5.916079783099616,8537.76,9.612491872558333,90000.0,17.320508075688775,Echinochloa
5,3,3,24.8,0.488,40.8,97.1,0,0,400.0,2,139,135.0,5.0,20.0,1,0.7295575540864875,-0.6839194216246106,0.49999999999999994,-0.8660254037844387,2.3229665071770333,14.681600000000001,0.4,12.1024,1011.8399999999999,2408.08,9920.0,3348.0,124.0,496.0,18.09302734134489,-16.961201656290342,12.399999999999999,-21.47743001385408,57.609569377990425,364.10368000000005,9.920000000000002,19.9104,47.3848,195.2,65.88,2.44,9.76,615.0400000000001,4.979959839195493,0.238144,0.6985699678629192,1664.6399999999999,6.387487769068525,9428.409999999998,9.85393322486001,160000.0,20.0,No_weed
2,1,0,7.3,0.595,53.4,94.4,0,3,200.0,2,140,21.0,1.0,3.0,3,0.3536761221763716,0.9353679493131483,0.49999999999999994,0.8660254037844387,1.7352941176470589,3.4018,0.6,4.3435,389.82,689.12,1460.0,153.29999999999998,7.3,21.9,2.581835691887513,6.828186029985982,3.6499999999999995,6.321985447626402,12.66764705882353,24.83314,4.38,31.772999999999996,56.168,119.0,12.495,0.595,1.785,53.29,2.701851217221259,0.354025,0.7713624310270756,2851.56,7.307530362578044,8911.36,9.715966241192895,40000.0,14.142135623730951,Echinochloa
29,2,0,27.0,0.395,87.8,47.4,0,3,200.0,1,141,329.0,11.0,47.0,0,-0.5808002734538013,0.8140460935082175,-0.5000000000000004,0.8660254037844384,0.5337837837837838,3.294000000000001,0.9,10.665000000000001,2370.6,1279.8,5400.0,8883.0,297.0,1269.0,-15.681607383252635,21.979244524721874,-13.500000000000012,23.382685902179837,14.412162162162161,88.93800000000003,24.3,34.681,18.723,79.0,129.955,4.345000000000001,18.565,729.0,5.196152422706632,0.15602500000000002,0.6284902544988268,7708.839999999999,9.370165420097983,2246.7599999999998,6.884765791223402,40000.0,14.142135623730951,Cyperus
25,1,0,22.7,0.47,36.2,86.2,0,3,400.0,2,142,167.0,6.0,24.0,2,0.26366549272800704,-0.9646141756912435,1.2246467991473532e-16,-1.0,2.3172043010752685,14.4826,0.6,10.668999999999999,821.74,1956.74,9080.0,3790.9,136.2,544.8,5.9852066849257595,-21.89674178819123,2.779948234064492e-15,-22.7,52.600537634408596,328.75502,13.62,17.014,40.513999999999996,188.0,78.49,2.82,11.28,515.29,4.764451699828638,0.22089999999999999,0.6855654600401044,1310.4400000000003,6.016643582596529,7430.4400000000005,9.284395510748128,160000.0,20.0,Echinochloa
27,1,1,40.5,0.698,36.2,84.5,0,3,300.0,1,143,274.0,9.0,40.0,0,-0.9999907397361901,0.004303538296243821,-1.0,-1.8369701987210297e-16,2.271505376344086,25.839000000000002,0.6,28.269,1466.1000000000001,3422.25,12150.0,11097.0,364.5,1620.0,-40.4996249593157,0.17429330099787477,-40.5,-7.43972930482017e-15,91.99596774193549,1046.4795000000001,24.3,25.2676,58.980999999999995,209.39999999999998,191.25199999999998,6.282,27.919999999999998,1640.25,6.363961030678928,0.4872039999999999,0.8354639429682169,1310.4400000000003,6.016643582596529,7140.25,9.192388155425117,90000.0,17.320508075688775,Digitaria
17,3,1,19.0,0.129,71.4,31.9,0,0,400.0,2,144,89.0,3.0,13.0,1,0.9992500112396835,0.03872228089217446,1.0,6.123233995736766e-17,0.4406077348066298,5.433999999999998,0.4,2.451,1356.6000000000001,606.1,7600.0,1691.0,57.0,247.0,18.985750213553985,0.7357233369513146,19.0,1.1634144591899855e-15,8.371546961325967,103.24599999999997,7.6000000000000005,9.210600000000001,4.1151,51.6,11.481,0.387,1.677,361.0,4.358898943540674,0.016641,0.35916569992135944,5097.960000000001,8.449852069711044,1017.6099999999999,5.648008498577175,160000.0,20.0,No_weed
2,3,1,9.7,0.302,45.7,82.9,0,0,200.0,2,146,316.0,11.0,46.0,0,-0.7469720876965551,0.6648553979642866,-0.5000000000000004,0.8660254037844384,1.7751605995717346,5.267099999999999,0.4,2.9294,443.29,804.13,1939.9999999999998,3065.2,106.69999999999999,446.2,-7.245629250656584,6.44909736025358,-4.850000000000004,8.400446416709052,17.219057815845822,51.09086999999999,3.88,13.801400000000001,25.035800000000002,60.4,95.432,3.322,13.892,94.08999999999999,3.1144823004794873,0.091204,0.5495452665613635,2088.4900000000002,6.760177512462229,6872.410000000001,9.10494371207203,40000.0,14.142135623730951,Echinochloa
24,5,2,10.7,0.671,25.2,3.7,1,6,0.0,1,147,14.0,1.0,2.0,3,0.2386727660059501,0.9711000518829505,0.49999999999999994,0.8660254037844387,0.14122137404580154,8.003599999999999,0.8,7.1796999999999995,269.64,39.589999999999996,0.0,149.79999999999998,10.7,21.4,2.553798596263666,10.390770555147569,5.349999999999999,9.266471820493493,1.5110687022900764,85.63851999999999,8.56,16.909200000000002,2.4827000000000004,0.0,9.394,0.671,1.342,114.48999999999998,3.271085446759225,0.45024100000000006,0.8191458966508958,635.04,5.019960159204453,13.690000000000001,1.9235384061671346,0.0,0.0,Chenopodium
22,5,3,35.5,0.816,45.7,59.6,0,1,200.0,2,148,242.0,8.0,35.0,2,-0.8543221697498269,-0.5197438121555157,-0.8660254037844385,-0.5000000000000004,1.2762312633832975,19.2765,0.8,28.967999999999996,1622.3500000000001,2115.8,7100.0,8591.0,284.0,1242.5,-30.328437026118856,-18.450905331520808,-30.743901834347565,-17.750000000000014,45.30620985010706,684.31575,28.400000000000002,37.2912,48.6336,163.2,197.47199999999998,6.528,28.56,1260.25,5.958187643906492,0.6658559999999999,0.9033271832508971,2088.4900000000002,6.760177512462229,3552.1600000000003,7.720103626247513,40000.0,14.142135623730951,Digitaria
4,2,1,29.7,0.509,17.7,23.0,0,4,300.0,1,149,265.0,9.0,38.0,0,-0.9886775902323404,-0.15005539834465262,-1.0,-1.8369701987210297e-16,1.2299465240641712,24.4431,0.9,15.1173,525.6899999999999,683.1,8910.0,7870.5,267.3,1128.6,-29.363724429900508,-4.456645330836182,-29.7,-5.455801490201458e-15,36.529411764705884,725.96007,26.73,9.0093,11.707,152.7,134.885,4.581,19.342,882.0899999999999,5.449770637375485,0.259081,0.7134423592694787,313.28999999999996,4.207136793592526,529.0,4.795831523312719,90000.0,17.320508075688775,Digitaria
24,5,3,9.0,0.526,20.9,12.1,2,3,50.0,0,150,346.0,12.0,50.0,3,-0.32126966169236515,0.9469877530760751,-2.4492935982947064e-16,1.0,0.5525114155251142,7.119,0.8,4.734,188.1,108.89999999999999,450.0,3114.0,108.0,450.0,-2.891426955231286,8.522889777684675,-2.204364238465236e-15,9.0,4.972602739726027,64.071,7.2,10.9934,6.3646,26.3,181.996,6.312,26.3,81.0,3.0,0.27667600000000003,0.7252585745787499,436.80999999999995,4.571651780264984,146.41,3.478505426185217,2500.0,7.0710678118654755,Amaranthus
3,1,3,8.4,0.186,49.9,7.7,2,2,50.0,0,151,53.0,2.0,8.0,3,0.7909456567567772,0.6118864012687243,0.8660254037844386,0.5000000000000001,0.1512770137524558,4.2084,0.6,1.5624,419.16,64.68,420.0,445.20000000000005,16.8,67.2,6.643943516756929,5.139845770657284,7.274613391789284,4.200000000000001,1.2707269155206289,35.35056,5.04,9.2814,1.4322,9.3,9.858,0.372,1.488,70.56,2.898275349237888,0.034596,0.4312771730569565,2490.0099999999998,7.063993204979744,59.290000000000006,2.7748873851023217,2500.0,7.0710678118654755,Cyperus
20,3,0,33.0,0.458,42.7,69.6,0,4,300.0,1,152,340.0,12.0,49.0,3,-0.41719360261231697,0.9088176373395028,-2.4492935982947064e-16,1.0,1.5926773455377572,18.909,0.4,15.114,1409.1000000000001,2296.7999999999997,9900.0,11220.0,396.0,1617.0,-13.76738888620646,29.990982032203593,-8.082668874372531e-15,33.0,52.55835240274599,623.997,13.200000000000001,19.556600000000003,31.8768,137.4,155.72,5.496,22.442,1089.0,5.744562646538029,0.209764,0.6767569726275452,1823.2900000000002,6.534523701081817,4844.159999999999,8.342661445845684,90000.0,17.320508075688775,Echinochloa
3,5,2,7.9,0.526,87.3,34.0,0,3,400.0,1,153,92.0,4.0,14.0,1,0.9999166586547379,-0.01291029607500882,0.8660254037844387,-0.4999999999999998,0.38505096262740657,1.0033000000000003,0.8,4.1554,689.67,268.6,3160.0,726.8000000000001,31.6,110.60000000000001,7.89934160337243,-0.10199133899256968,6.841600689897066,-3.9499999999999984,3.041902604756512,7.926070000000003,6.32,45.9198,17.884,210.4,48.392,2.104,7.364000000000001,62.410000000000004,2.8106938645110393,0.27667600000000003,0.7252585745787499,7621.289999999999,9.343446901438462,1156.0,5.830951894845301,160000.0,20.0,Chenopodium
12,5,1,37.9,0.294,37.6,72.5,0,3,200.0,1,154,264.0,9.0,38.0,0,-0.9859481499638303,-0.1670516255021195,-1.0,-1.8369701987210297e-16,1.878238341968912,23.6496,0.8,11.1426,1425.04,2747.75,7580.0,10005.6,341.09999999999997,1440.2,-37.367434883629166,-6.331256606530329,-37.9,-6.9621170531527025e-15,71.18523316062176,896.31984,30.32,11.0544,21.314999999999998,58.8,77.616,2.646,11.171999999999999,1436.4099999999999,6.156297588648554,0.08643599999999999,0.5422176684690383,1413.7600000000002,6.131883886702357,5256.25,8.514693182963201,40000.0,14.142135623730951,Echinochloa
29,2,0,33.2,0.315,57.3,6.5,2,3,150.0,0,155,35.0,2.0,5.0,3,0.5667017562911176,0.8239230057575542,0.8660254037844386,0.5000000000000001,0.11149228130360206,14.176400000000003,0.9,10.458,1902.3600000000001,215.8,4980.0,1162.0,66.4,166.0,18.814498308865108,27.3542437911508,28.752043405643363,16.600000000000005,3.7015437392795887,470.65648000000016,29.880000000000003,18.0495,2.0475,47.25,11.025,0.63,1.575,1102.2400000000002,5.761944116355173,0.09922500000000001,0.5612486080160912,3283.2899999999995,7.569676347110224,42.25,2.5495097567963922,22500.0,12.24744871391589,No_weed
18,4,0,8.3,0.402,61.9,31.5,0,4,300.0,1,157,206.0,7.0,30.0,2,-0.39359027665646645,-0.9192859697186105,-0.4999999999999997,-0.8660254037844388,0.5007949125596185,3.1623,0.6,3.3366000000000007,513.77,261.45000000000005,2490.0,1709.8000000000002,58.10000000000001,249.00000000000003,-3.266799296248672,-7.630073548664468,-4.149999999999998,-7.1880108514108425,4.156597774244834,26.247090000000004,4.98,24.8838,12.663,120.60000000000001,82.81200000000001,2.814,12.06,68.89000000000001,2.8809720581775866,0.16160400000000003,0.6340346993658943,3831.6099999999997,7.867655305108378,992.25,5.612486080160912,90000.0,17.320508075688775,Digitaria
11,2,1,8.4,0.116,6.2,53.9,0,1,300.0,1,158,81.0,3.0,12.0,1,0.9844738167520922,0.1755314904214282,1.0,6.123233995736766e-17,7.486111111111111,7.8792,0.9,0.9744,52.080000000000005,452.76,2520.0,680.4,25.200000000000003,100.80000000000001,8.269580060717574,1.474464519539997,8.4,5.143516556418884e-16,62.88333333333333,66.18528,7.5600000000000005,0.7192000000000001,6.2524,34.800000000000004,9.396,0.34800000000000003,1.3920000000000001,70.56,2.898275349237888,0.013456000000000001,0.34058772731852804,38.440000000000005,2.4899799195977463,2905.21,7.341661937191061,90000.0,17.320508075688775,Chenopodium
16,1,3,44.5,0.358,64.7,79.1,0,0,300.0,1,159,50.0,2.0,8.0,3,0.7583058084785624,0.6518989958787126,0.8660254037844386,0.5000000000000001,1.2039573820395737,15.708499999999999,0.6,15.931,2879.15,3519.95,13350.0,2225.0,89.0,356.0,33.744608477296026,29.00950531660271,38.538130468407516,22.250000000000004,53.57610350076103,699.02825,26.7,23.1626,28.3178,107.39999999999999,17.9,0.716,2.864,1980.25,6.670832032063167,0.128164,0.5983310120660636,4186.09,8.043631020876083,6256.8099999999995,8.893818077743664,90000.0,17.320508075688775,Chenopodium
6,3,0,20.0,0.269,21.0,31.9,0,3,300.0,2,160,360.0,12.0,52.0,3,-0.0859647987374467,0.9962981749346077,-2.4492935982947064e-16,1.0,1.45,15.8,0.4,5.380000000000001,420.0,638.0,6000.0,7200.0,240.0,1040.0,-1.7192959747489338,19.925963498692155,-4.898587196589413e-15,20.0,29.0,316.0,8.0,5.649,8.5811,80.7,96.84,3.228,13.988000000000001,400.0,4.47213595499958,0.07236100000000001,0.5186520991955976,441.0,4.58257569495584,1017.6099999999999,5.648008498577175,90000.0,17.320508075688775,Chenopodium
9,2,3,19.8,0.362,91.5,62.6,0,0,300.0,2,161,2.0,1.0,1.0,3,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,0.6767567567567567,1.683,0.9,7.1676,1811.7,1239.48,5940.0,39.6,19.8,19.8,0.6815479101303658,19.788266534646155,9.899999999999999,17.147302994931888,13.399783783783784,33.3234,17.82,33.123,22.6612,108.6,0.724,0.362,0.362,392.04,4.449719092257398,0.131044,0.6016643582596529,8372.25,9.565563234854496,3918.76,7.912016177940993,90000.0,17.320508075688775,Chenopodium
24,5,2,37.5,0.196,18.4,88.6,0,3,300.0,1,162,54.0,2.0,8.0,3,0.8013610881746766,0.5981809144059165,0.8660254037844386,0.5000000000000001,4.56701030927835,30.6,0.8,7.3500000000000005,690.0,3322.5,11250.0,2025.0,75.0,300.0,30.051040806550372,22.431784290221866,32.47595264191645,18.750000000000004,171.26288659793815,1147.5,30.0,3.6064,17.3656,58.800000000000004,10.584,0.392,1.568,1406.25,6.123724356957945,0.038416000000000006,0.4427188724235731,338.55999999999995,4.2895221179054435,7849.959999999999,9.412757300600074,90000.0,17.320508075688775,Chenopodium
23,3,3,42.9,0.812,42.3,61.6,0,3,300.0,1,163,106.0,4.0,16.0,1,0.9679377830240642,-0.25119006388481935,0.8660254037844387,-0.4999999999999998,1.422632794457275,24.7533,0.4,34.8348,1814.6699999999998,2642.64,12870.0,4547.4,171.6,686.4,41.524530891732354,-10.77605374065875,37.15248982235242,-21.44999999999999,61.030946882217094,1061.9165699999999,17.16,34.3476,50.019200000000005,243.60000000000002,86.072,3.248,12.992,1840.4099999999999,6.549809157525126,0.659344,0.9011104260855048,1789.2899999999997,6.5038450166036395,3794.5600000000004,7.848566748139434,90000.0,17.320508075688775,Cyperus
4,3,2,44.4,0.575,12.7,23.3,0,1,400.0,1,164,260.0,9.0,38.0,0,-0.9721181966290612,-0.23449138957041052,-1.0,-1.8369701987210297e-16,1.7007299270072993,38.7612,0.4,25.529999999999998,563.88,1034.52,17760.0,11544.0,399.59999999999997,1687.2,-43.16204793033032,-10.411417696926227,-44.4,-8.156147682321371e-15,75.51240875912409,1720.99728,17.76,7.302499999999999,13.397499999999999,229.99999999999997,149.5,5.175,21.849999999999998,1971.36,6.663332499583072,0.33062499999999995,0.758287544405155,161.29,3.5637059362410923,542.89,4.8270073544588685,160000.0,20.0,Amaranthus
22,5,3,35.1,0.643,94.7,2.4,1,6,0.0,1,165,310.0,11.0,45.0,0,-0.8115390590073611,0.5842981736283683,-0.5000000000000004,0.8660254037844384,0.025078369905956112,1.8602999999999992,0.8,22.569300000000002,3323.9700000000003,84.24,0.0,10881.0,386.1,1579.5,-28.485020971158377,20.50886589435573,-17.550000000000015,30.397491672833787,0.8802507836990595,65.29652999999998,28.080000000000002,60.892100000000006,1.5432,0.0,199.33,7.073,28.935000000000002,1232.01,5.92452529743945,0.413449,0.8018728078691783,8968.09,9.731392500562292,5.76,1.5491933384829668,0.0,0.0,Amaranthus
9,2,0,20.1,0.731,50.2,87.0,0,1,300.0,2,166,191.0,7.0,28.0,2,-0.14579919691987442,-0.9893142039703664,-0.4999999999999997,-0.8660254037844388,1.69921875,10.0098,0.9,14.693100000000001,1009.0200000000001,1748.7,6030.0,3839.1000000000004,140.70000000000002,562.8000000000001,-2.930563858089476,-19.885215499804367,-10.049999999999995,-17.40711061606722,34.154296875,201.19698000000002,18.090000000000003,36.696200000000005,63.597,219.29999999999998,139.621,5.117,20.468,404.01000000000005,4.483302354291979,0.534361,0.8549853799919622,2520.0400000000004,7.085195833567341,7569.0,9.327379053088816,90000.0,17.320508075688775,No_weed
1,5,0,8.3,0.499,58.6,2.1,1,6,0.0,1,168,218.0,8.0,32.0,2,-0.5737722679043243,-0.8190148866680802,-0.8660254037844385,-0.5000000000000004,0.03523489932885906,3.4362,0.8,4.1417,486.38000000000005,17.430000000000003,0.0,1809.4,66.4,265.6,-4.762309823605892,-6.797823559345066,-7.18801085141084,-4.150000000000004,0.2924496644295302,28.520460000000003,6.640000000000001,29.241400000000002,1.0479,0.0,108.782,3.992,15.968,68.89000000000001,2.8809720581775866,0.249001,0.7063993204979744,3433.96,7.655063683601855,4.41,1.449137674618944,0.0,0.0,Cyperus
19,4,2,36.1,0.17,11.0,87.5,0,4,400.0,1,169,44.0,2.0,7.0,3,0.6870527672236669,0.7266075247685656,0.8660254037844386,0.5000000000000001,7.291666666666667,32.129,0.6,6.1370000000000005,397.1,3158.75,14440.0,1588.4,72.2,252.70000000000002,24.802604896774376,26.23053164414522,31.263517076618236,18.050000000000004,263.2291666666667,1159.8569,21.66,1.87,14.875000000000002,68.0,7.48,0.34,1.1900000000000002,1303.21,6.008327554319921,0.028900000000000006,0.41231056256176607,121.0,3.3166247903554,7656.25,9.354143466934854,160000.0,20.0,Chenopodium
13,3,1,27.3,0.53,72.5,52.9,0,3,400.0,1,170,162.0,6.0,24.0,2,0.3456123126707335,-0.9383773917408641,1.2246467991473532e-16,-1.0,0.7197278911564625,7.5075,0.4,14.469000000000001,1979.25,1444.17,10920.0,4422.6,163.8,655.2,9.435216135911025,-25.61770279452559,3.3432857616722742e-15,-27.3,19.648571428571426,204.95475000000002,10.920000000000002,38.425000000000004,28.037,212.0,85.86,3.18,12.72,745.2900000000001,5.224940191045253,0.28090000000000004,0.7280109889280518,5256.25,8.514693182963201,2798.41,7.273238618387272,160000.0,20.0,Echinochloa
12,0,2,22.0,0.569,23.9,93.9,0,4,400.0,1,171,202.0,7.0,29.0,2,-0.3294084822245302,-0.9441875088341994,-0.4999999999999997,-0.8660254037844388,3.771084337349398,16.741999999999997,0.6,12.517999999999999,525.8,2065.8,8800.0,4444.0,154.0,638.0,-7.246986608939664,-20.772125194352387,-10.999999999999995,-19.052558883257653,82.96385542168676,368.32399999999996,13.2,13.599099999999998,53.4291,227.59999999999997,114.93799999999999,3.9829999999999997,16.500999999999998,484.0,4.69041575982343,0.32376099999999997,0.7543208866258444,571.2099999999999,4.888762624632126,8817.210000000001,9.690201236300513,160000.0,20.0,Amaranthus
21,0,2,41.3,0.696,85.8,79.9,0,1,200.0,1,172,270.0,9.0,39.0,0,-0.9979171608653922,-0.06450844944931625,-1.0,-1.8369701987210297e-16,0.9205069124423965,5.8646,0.6,28.744799999999994,3543.5399999999995,3299.87,8260.0,11151.0,371.7,1610.6999999999998,-41.2139787437407,-2.664198962256761,-41.3,-7.586686920717852e-15,38.016935483870974,242.20798,24.779999999999998,59.71679999999999,55.6104,139.2,187.92,6.263999999999999,27.144,1705.6899999999998,6.4265076052238514,0.48441599999999996,0.8342661445845684,7361.639999999999,9.262828941527529,6384.010000000001,8.938679992034618,40000.0,14.142135623730951,Amaranthus
20,1,3,9.4,0.445,23.5,99.8,0,1,400.0,1,173,351.0,12.0,51.0,3,-0.23867276600594997,0.9711000518829505,-2.4492935982947064e-16,1.0,4.073469387755102,7.191,0.6,4.183,220.9,938.12,3760.0,3299.4,112.80000000000001,479.40000000000003,-2.24352400045593,9.128340487699734,-2.3023359823970243e-15,9.4,38.29061224489796,67.5954,5.64,10.4575,44.411,178.0,156.195,5.34,22.695,88.36000000000001,3.0659419433511785,0.198025,0.6670832032063166,552.25,4.847679857416329,9960.039999999999,9.989994994993742,160000.0,20.0,Cyperus
3,5,3,24.7,0.202,22.2,35.1,0,3,300.0,1,174,304.0,10.0,44.0,0,-0.8674563547295971,0.4975132889071803,-0.8660254037844386,0.5000000000000001,1.5129310344827587,19.2166,0.8,4.9894,548.3399999999999,866.97,7410.0,7508.8,247.0,1086.8,-21.426171961821048,12.288578236007352,-21.390827473475632,12.350000000000003,37.36939655172414,474.65002,19.76,4.4844,7.090200000000001,60.6,61.408,2.02,8.888,610.0899999999999,4.969909455915671,0.04080400000000001,0.44944410108488464,492.84,4.711687595755898,1232.01,5.92452529743945,90000.0,17.320508075688775,Echinochloa
10,5,2,5.5,0.327,8.3,76.7,0,0,200.0,1,175,271.0,9.0,39.0,0,-0.9988797155850335,-0.04732138832243232,-1.0,-1.8369701987210297e-16,8.247311827956988,5.0435,0.8,1.7985,45.650000000000006,421.85,1100.0,1490.5,49.5,214.5,-5.493838435717684,-0.26026763577337775,-5.5,-1.0103336092965664e-15,45.36021505376343,27.73925,4.4,2.7141,25.080900000000003,65.4,88.617,2.943,12.753,30.25,2.345207879911715,0.10692900000000001,0.5718391382198319,68.89000000000001,2.8809720581775866,5882.89,8.757853618324527,40000.0,14.142135623730951,Digitaria
27,1,0,23.7,0.39,47.5,40.2,0,3,300.0,1,176,215.0,8.0,31.0,2,-0.5307300481619331,-0.8475409228928312,-0.8660254037844385,-0.5000000000000004,0.8288659793814434,12.4425,0.6,9.243,1125.75,952.74,7110.0,5095.5,189.6,734.6999999999999,-12.578302141437815,-20.0867198725601,-20.52480206969119,-11.85000000000001,19.644123711340207,294.88725,14.219999999999999,18.525000000000002,15.678,117.0,83.85000000000001,3.12,12.09,561.6899999999999,4.868264577855234,0.1521,0.6244997998398398,2256.25,6.892024376045111,1616.0400000000002,6.340346993658944,90000.0,17.320508075688775,Echinochloa
